Temp,Turbidity (cm),DO(mg/L),BOD (mg/L),CO2,pH`,Alkalinity (mg L-1 ),Hardness (mg L-1 ),Calcium (mg L-1 ),Ammonia (mg L-1 ),Nitrite (mg L-1 ),Phosphorus (mg L-1 ),H2S (mg L-1 ),Plankton (No. L-1),Water Quality
0.33812039,0.694778829,0.312737716,0.028017216,-0.064976835,0.6494139,0.086490266,0.19296182,0.221546992,0.006783401,0.002362702,0.111962676,0.193516474,-0.294020383,0
0.334547012,0.773355501,0.244524033,0.051971366,0.203216816,0.775107558,0.153103536,0.217396322,0.168805912,0.01328243,0.001738586,0.31505452,0.194423018,-0.356472273,0
0.324735866,0.356707137,0.310271063,0.020219743,0.514014685,0.800629396,0.079823164,0.324651378,0.106396214,0.017342293,0.003329831,0.349214936,0.197255339,0.266170727,0
0.321423886,0.734645324,0.316245248,0.028053895,-0.221309328,0.691242635,0.219861104,0.287710128,0.11379791,0.010504842,0.000466516,0.325937754,0.196560221,-0.138123681,0
0.297849788,0.726175979,0.31600334,0.020019871,-0.157055949,-0.479765256,0.050304529,0.224558511,0.229928373,0.015127642,0.001865574,0.141168459,0.191884232,0.243830292,0
0.344146425,0.448188696,0.311876288,0.040532184,0.16363566,0.121337048,0.00566791,0.360353131,0.15884195,0.015059168,0.001306999,0.091829931,0.193703288,-0.08921824,0
0.269040637,0.417224284,0.222294615,0.026994582,0.258100228,0.02303179,0.103915999,0.228055584,0.214098899,0.021183585,0.000788936,0.048106727,0.194401782,-0.541412585,0
0.248797958,0.539458774,0.195096204,0.009237267,-0.181224233,0.599680334,0.035006354,0.25395306,0.232321093,0.006790921,0.003236718,0.324191935,0.191867407,0.049182513,0
0.277789464,0.396019654,0.205584911,0.010898628,-0.287783899,-0.18478368,0.00695627,0.217322884,0.194046828,0.00957087,0.003365247,0.208857819,0.197922325,-0.106255914,0
0.249639324,0.75840297,0.29015536,0.050691334,0.074030473,0.66156227,0.115108059,0.257187301,0.154936085,0.021460754,0.002989261,0.183169453,0.195053918,0.170704026,0
0.307709213,0.458579012,0.234752587,0.019159007,-0.190991227,0.205551233,0.232512967,0.326255808,0.139807942,0.005185636,0.003163822,0.237580972,0.197113326,-0.31151186,0
0.278438032,0.354753488,0.221904582,0.059855403,-0.010372896,0.453633848,0.048372629,0.193189882,0.155164802,0.003438558,0.003727848,0.129765641,0.193606134,0.236813289,0
0.304044869,0.520446454,0.208972367,0.012198372,-0.444321569,0.389507096,0.030829204,0.293093681,0.16903732,0.021679413,0.003202197,0.086837075,0.201165959,0.423818764,0
0.309307692,0.569869551,0.242156385,0.048519171,0.507596456,0.772370979,0.036500797,0.228609087,0.217228263,0.019386196,0.002905828,0.258572996,0.19716916,-0.624926658,0
0.321381864,0.324898082,0.238046151,0.017387205,-0.360913818,0.484182379,0.041654209,0.36033148,0.158971778,0.019095253,0.002513429,0.198274625,0.197920697,0.258119912,0
0.301915314,0.576665927,0.275248754,0.046388232,0.069255848,-0.039915838,0.142856666,0.285037333,0.101028916,0.014878386,0.000107113,0.046661187,0.191546658,0.192322303,0
0.28910085,0.596713944,0.194652032,0.023929558,0.343376402,0.442277479,0.135942467,0.217053067,0.154228014,0.007912052,0.001554849,0.031102811,0.196482337,0.419861369,0
0.276729794,0.438218898,0.205115911,0.033071186,-0.141066443,0.770071916,0.154264726,0.343801271,0.069264677,0.015885949,0.00064577,0.291980185,0.194684703,-0.367216856,0
0.242791766,0.509992157,0.267995014,0.050629468,0.169808864,-0.362882465,0.120824261,0.328959284,0.068358729,0.018727198,0.001176634,0.101990966,0.19824098,0.359078096,0
0.288450137,0.550449543,0.323692424,0.025535971,-0.405984628,0.680894742,0.11409827,0.252219833,0.17340808,0.02201746,0.002679178,0.283989007,0.192723377,0.325712745,0
0.261901299,0.607602638,0.296232366,0.022016087,-0.444591963,-0.238588464,0.21773487,0.304481281,0.101540166,0.009591354,0.003523559,0.222629433,0.191610279,0.328866617,0
0.321845818,0.720452808,0.240168101,0.05309081,-0.407175028,-0.480878138,0.105717617,0.302592843,0.176697907,0.002496679,0.000274312,0.31065529,0.196836337,-0.548766084,0
0.324001507,0.749585377,0.316931878,0.056182814,0.415262386,-0.080768644,0.15760883,0.30214917,0.081632603,0.018597023,0.000530667,0.294759405,0.195811826,0.119130294,0
0.266670858,0.544213203,0.320846392,0.038372642,0.37246162,0.435393933,0.096952359,0.299710329,0.107308471,0.004271946,0.002219385,0.228092985,0.198347657,0.431153481,0
0.236091367,0.425933035,0.237979041,0.015294792,-0.149330642,0.681873977,0.12424175,0.193064613,0.21976059,0.019170662,0.003595792,0.112438777,0.201358927,-0.301092948,0
0.329095357,0.376477548,0.227234336,0.027461354,0.279916345,0.025946929,0.108236121,0.260420271,0.234288126,0.017014476,3.93E-05,0.143165653,0.194873361,-0.34544981,0
0.353044923,0.612264827,0.253667082,0.043082976,0.412845104,-0.175090334,0.040339301,0.365167868,0.084089767,0.005466727,0.001974527,0.308595011,0.195335977,0.026986764,0
0.308014867,0.730674934,0.292962889,0.057955683,-0.420754562,0.452805615,0.04339345,0.311701262,0.095511773,0.013383651,0.001821268,0.22794364,0.198999864,0.363882377,0
0.278383063,0.746753109,0.206277113,0.006774095,0.217042827,-0.467728939,0.005612618,0.362808799,0.23677968,0.015334452,0.003415449,0.051560918,0.198719411,0.252448917,0
0.350346121,0.378987948,0.298586567,0.055020208,0.386079581,-0.013278837,0.127196388,0.354263193,0.229716095,0.021573711,0.002583907,0.241529747,0.201393206,-0.438214985,0
0.339507921,0.599371821,0.229670084,0.062601258,-0.37546391,0.151530008,0.144780588,0.320852248,0.247333232,0.000694167,0.001227768,0.170958394,0.19587195,0.39002262,0
0.287390318,0.718701153,0.210519023,0.05955606,-0.386728206,0.588523326,0.14913071,0.270814636,0.192841964,0.014153008,0.000226276,0.175673855,0.197062971,0.194180655,0
0.253858643,0.706313413,0.32113132,0.065734024,0.147235349,0.294394141,0.011460877,0.340659107,0.199891111,0.002296115,0.00049201,0.055413738,0.200569218,-0.58031109,0
0.313114408,0.700074832,0.303544753,0.029303807,0.196821997,-0.461900093,0.221369569,0.348492482,0.238028993,0.008612559,0.003769204,0.140854111,0.19264814,0.49634028,0
0.254718972,0.740566971,0.210234767,0.063322454,-0.410738389,0.709018541,0.178313179,0.22254556,0.197351384,0.019172504,0.003484977,0.149902334,0.192251477,0.019566243,0
0.273637561,0.501475999,0.291740128,0.034213968,0.527843697,0.179648337,0.161729622,0.254014042,0.152044709,0.013931874,0.001683554,0.245158358,0.199967309,-0.005960847,0
0.253330776,0.720254388,0.225414569,0.002201927,-0.365849287,0.266610108,0.196583909,0.294079046,0.173256873,0.003672886,0.000144544,0.272904358,0.194729569,-0.262931896,0
0.254798386,0.614066525,0.208229606,0.06865049,-0.481493551,-0.173974068,0.108261429,0.222323865,0.196641584,0.022103335,0.003113951,0.091190109,0.19617244,0.24257489,0
0.265614975,0.404006084,0.224293009,0.039611716,0.182423798,-0.248903475,0.05859589,0.275163322,0.083477654,0.001704914,0.001283216,0.065688723,0.198657609,-0.291510133,0
0.293027208,0.488935345,0.303376366,0.020330668,0.416749585,-0.717159774,0.170935538,0.222034038,0.215610293,0.008288063,0.002523179,0.054786391,0.196038142,-0.404500926,0
0.28655203,0.655529534,0.219736081,0.028580431,-0.013259208,-0.074265644,0.223697925,0.298842003,0.153157028,0.000664334,0.002834692,0.107957866,0.194627581,-0.479080068,0
0.342094459,0.314662331,0.311578352,0.022899015,0.440387663,0.531171239,0.155560981,0.334517804,0.190953493,0.007019563,0.003560096,0.019792071,0.191693487,-0.543167545,0
0.269834865,0.442164835,0.295680254,0.056187992,0.382095924,0.264083522,0.19215241,0.310895455,0.230387065,0.005167994,0.001728212,0.3427055,0.191530809,-0.442130719,0
0.271325586,0.612204897,0.311179508,0.000362594,-0.298054227,0.80546204,0.197308662,0.198844926,0.192490998,0.019289669,0.003856454,0.294128235,0.192149341,0.374549971,0
0.302817536,0.352019654,0.196815232,0.052659036,-0.3654106,0.181136623,0.174310332,0.316914533,0.064375632,0.002339991,0.002186094,0.169538982,0.191936206,-0.246905165,0
0.326929247,0.485651491,0.225176538,0.043418498,-0.005552785,0.052661738,0.148889529,0.312096996,0.119395327,0.005393721,0.002745065,0.063849403,0.196526227,0.266076821,0
0.343458323,0.551456507,0.248467482,0.047715673,0.502304584,-0.653726943,0.034748528,0.197571326,0.16539081,0.002188891,0.002040557,0.222906111,0.193934081,0.454690332,0
0.279173876,0.462483074,0.248659866,0.059948269,0.201314288,0.280940274,0.00452703,0.331191834,0.178691156,0.019630311,0.000238122,0.325773671,0.195127854,-0.026347726,0
0.272018391,0.749130379,0.225207619,0.00600624,-0.45381574,-0.119102879,0.15667661,0.194065343,0.163054698,0.014785458,0.001282637,0.149887723,0.200146212,-0.134285279,0
0.307458742,0.652135466,0.311264996,0.04980637,0.568117928,-0.356860289,0.110352909,0.356487267,0.066577188,0.008022814,0.001357646,0.193446096,0.200792312,-0.382543985,0
0.29382404,0.360676747,0.205190288,0.024556683,0.119606206,0.440229172,0.250388664,0.320636533,0.163298823,0.015682601,0.002278125,0.183726542,0.200980368,-0.19844557,0
0.264703127,0.799037281,0.282939664,0.05396667,0.37796808,0.625474818,0.031681677,0.20438028,0.06605278,0.022598362,0.000883945,0.288092063,0.191590746,0.569077609,0
0.339411263,0.773408166,0.226555401,0.009374665,-0.151366605,0.099636113,0.150723475,0.250366012,0.217027606,0.006475664,0.002062899,0.326058788,0.200844324,-0.309522198,0
0.298833884,0.694939912,0.208317892,0.051665298,-0.366639237,-0.053673715,0.066822436,0.213581356,0.203669395,0.009812545,0.00358422,0.093676954,0.194259017,-0.503336854,0
0.3226658,0.611925493,0.274452763,0.001750316,-0.423943961,0.711782906,0.047982413,0.232564324,0.151006471,0.00491968,0.000877682,0.124364345,0.192422567,-0.031468712,0
0.283785749,0.776811905,0.323825913,0.028976122,0.445369614,-0.635994704,0.25300348,0.370288298,0.207242134,0.020503136,0.001785509,0.394240152,0.199706384,0.244102665,0
0.321518325,0.355932984,0.293720265,0.061505952,-0.404947143,-0.185662276,0.033659173,0.37028204,0.171332789,0.00142029,0.001946816,0.284876387,0.197898512,-0.273909786,0
0.319353755,0.739820682,0.2082973,0.058875504,0.049190757,-0.715549227,0.218798878,0.339401419,0.122553565,0.011353378,0.003240651,0.164672068,0.197232027,-0.587955712,0
0.271000597,0.685256517,0.216860076,0.023878142,-0.304780573,-0.695182249,0.092673328,0.361254732,0.130987627,0.006193276,0.003989178,0.155283699,0.191482447,0.409583399,0
0.245210224,0.643655701,0.236790543,0.046724326,-0.389619038,0.245558642,0.028972402,0.315933995,0.093980227,0.009294729,0.001665205,0.137486623,0.194483769,0.151206975,0
0.309282228,0.660787025,0.204891745,0.027967146,-0.398423498,0.039236902,0.097142635,0.308737706,0.13128858,0.003953531,0.000211447,0.296416499,0.200339468,-0.486058094,0
0.291343857,0.604135815,0.29632414,0.031662619,-0.216364827,0.120895468,0.235725127,0.281026196,0.224342592,0.014731965,0.003574018,0.220837837,0.195903361,0.139827926,0
0.348979684,0.368182751,0.262643002,0.043071545,0.140236398,-0.322666582,0.0982334,0.37420194,0.070945814,0.013907089,0.003625533,0.224946446,0.19378549,-0.426076199,0
0.275505698,0.584852608,0.215729634,0.070880992,-0.191064246,0.305900395,0.254241673,0.323805176,0.243259057,0.003597758,0.000493963,0.060579515,0.198847889,0.450844032,0
0.318137766,0.473851873,0.271459025,0.005303206,-0.238967248,0.223840536,0.205348622,0.259037435,0.06586236,0.024502017,0.000840696,0.277041578,0.193129524,0.550235228,0
0.290919526,0.640243053,0.221983141,0.025511117,-0.268024099,0.353708754,0.175636192,0.202517054,0.154197529,0.01843943,0.002156073,0.120012523,0.197175674,0.00315364,0
0.265771283,0.470237667,0.214159356,0.014735621,-0.150302286,0.20565081,0.247660325,0.325407738,0.134308604,0.002674949,0.002031105,0.370370351,0.198079924,-0.341020802,0
0.292386066,0.464828303,0.273962724,0.02887479,0.511025505,-0.056666467,0.091161824,0.284222595,0.19151772,0.002294708,0.002202006,0.055001383,0.191887366,-0.108037457,0
0.3084149,0.407760904,0.232478711,0.02586203,-0.096925422,0.383045042,0.108917947,0.285843495,0.167249169,0.013191942,7.02E-05,0.305752236,0.193146063,-0.660487925,0
0.289011797,0.486612013,0.258532495,0.056386429,-0.447717484,0.790183295,0.190022379,0.340795535,0.229439907,0.008080464,0.003026061,0.181712323,0.192960475,-0.18774119,0
0.245869273,0.52134726,0.220244532,0.039071037,-0.176087907,0.077667393,0.066567483,0.344609326,0.169517155,0.012002399,0.001761678,0.357748462,0.198664426,0.019202814,0
0.351361636,0.534354182,0.206531234,0.050858898,0.414195656,0.46594309,0.086231029,0.365729566,0.195382896,0.002631058,0.001398459,0.34235631,0.200162379,0.440248953,0
0.259258315,0.432930147,0.234485482,0.037608696,0.015743936,0.800805606,0.192923916,0.279107483,0.15769582,0.024418713,0.003537902,0.263255966,0.196298906,-0.342007999,0
0.246295171,0.74645785,0.220506424,0.041840929,0.057313329,0.239225523,0.144360336,0.221463316,0.184207699,0.019203826,0.003842529,0.391425165,0.196393031,0.22608859,0
0.300226332,0.325514659,0.307357527,0.015758491,-0.258920901,-0.335601769,0.26733804,0.221152555,0.099070843,0.022196177,0.002320281,0.34816561,0.196683258,-0.60103895,0
0.254942741,0.525389732,0.287289213,0.048913403,0.492899114,0.186210934,0.099667481,0.300022832,0.1518428,0.016810447,0.002047252,0.193449638,0.195052649,0.29441887,0
0.2361919,0.749117052,0.239983949,0.023924761,-0.31065436,0.23836035,0.169063583,0.370975137,0.081186454,0.020558928,0.001257104,0.365093425,0.193458278,0.235595691,0
0.30057177,0.757022277,0.282234988,0.049408367,-0.182863069,0.673531655,0.24011487,0.362093468,0.241198657,0.005478137,0.001294772,0.134821154,0.194703151,-0.180560061,0
0.310650989,0.380350162,0.244997672,0.069893462,-0.481811917,0.206086976,0.145353206,0.291785872,0.131587825,0.020236995,0.000284151,0.258216474,0.199383467,0.044833022,0
0.282390824,0.593166186,0.266602648,0.050572838,-0.023736657,0.725077607,0.033980457,0.241922263,0.223500982,0.006452451,0.001736582,0.376576081,0.192092256,-0.195292471,0
0.303135258,0.524271893,0.212089597,0.042916152,-0.07859781,-0.363352545,0.221046864,0.229987832,0.246464183,0.018716435,0.00237502,0.166028889,0.197529684,-0.209249304,0
0.245528533,0.788194075,0.282576885,0.012242127,0.565281989,-0.454372403,0.120631427,0.331826727,0.12025833,0.009864504,0.001379906,0.356786226,0.199083458,0.235499093,0
0.295216406,0.689791628,0.256551532,0.060419922,-0.207400831,-0.065687527,0.117001587,0.228608014,0.219919212,0.000278,0.001987213,0.25036967,0.19923974,0.39479008,0
0.245863923,0.779446815,0.25229104,0.035099761,-0.268207599,0.619873455,0.039648653,0.271278661,0.071230027,0.004075418,0.001640195,0.041745975,0.193870344,0.157780086,0
0.265602695,0.419041851,0.298240436,0.018575099,-0.385624237,-0.216753943,0.060352317,0.253636434,0.225689423,0.004277636,0.001109787,0.290998762,0.198478605,0.134238158,0
0.256208479,0.33218385,0.20791034,0.014588742,-0.338813632,-0.597850597,0.103260764,0.266768643,0.12560162,0.011653229,0.003376142,0.05616701,0.194776915,0.060514418,0
0.239513912,0.415152284,0.286837333,0.065746032,0.498960301,0.441979156,0.171491262,0.339343745,0.119155431,0.009481763,0.00019879,0.343900144,0.200818428,-0.260560943,0
0.339896788,0.691951731,0.201350369,0.05547501,0.37170497,0.650101063,0.189055944,0.193304973,0.230732383,0.005224344,0.002932154,0.026157406,0.196588026,-0.376911775,0
0.242494167,0.78389037,0.271601478,0.057400085,0.436909462,-0.469502783,0.094618652,0.231416566,0.160120809,0.003437016,0.003804789,0.149305349,0.193952703,0.053916437,0
0.291251251,0.412885436,0.243621693,0.009184897,0.427444812,0.297663813,0.194318503,0.358415962,0.111499497,0.017232349,0.001294427,0.351853241,0.192502769,0.289197192,0
0.307877869,0.743780145,0.241590201,0.023868354,-0.248340762,0.048260593,0.058879134,0.345818147,0.239289777,0.016585741,0.003465002,0.210064388,0.199302851,-0.408820227,0
0.278180808,0.774868291,0.289895124,0.02427727,0.242407697,0.595811185,0.167556144,0.344028434,0.214278661,0.005657014,0.001269534,0.238489838,0.200516715,0.257305542,0
0.288716378,0.394067993,0.287261948,0.016137257,-0.168330087,-0.296235072,0.12967349,0.216813928,0.081535232,0.008724164,0.00096688,0.28353252,0.196728675,-0.083543165,0
0.33034799,0.611487477,0.300346001,0.071434268,0.328961649,-0.288099553,0.092946428,0.24504683,0.247742961,0.018549613,0.000942761,0.347774445,0.195945566,0.556555554,0
0.332434487,0.732630023,0.272034027,0.016281456,0.39305726,-0.418142869,0.203174477,0.326276591,0.084324355,0.002544658,0.00142061,0.089088194,0.198514115,-0.189586521,0
0.271668988,0.455047202,0.254522642,0.019479208,0.353945608,-0.546727149,0.182659491,0.300687862,0.160960005,0.020396242,0.00073383,0.158583966,0.201130513,0.555993656,0
0.264991228,0.386458608,0.218642674,0.024945181,0.160666135,0.749359083,0.151960616,0.298827342,0.081955678,0.009733828,0.002256948,0.323105583,0.197712564,-0.02258388,0
0.281941715,0.663238543,0.215509048,0.026300852,-0.334116605,0.308992826,0.198521193,0.359134141,0.078742831,0.00759594,0.003375434,0.202528989,0.191885036,0.228299362,0
0.255170681,0.594049477,0.311463358,0.038743015,0.490578874,0.505359416,0.25511371,0.282475043,0.16728562,0.021344484,0.00179278,0.04528712,0.199329089,-0.3453895,0
0.324991643,0.528961795,0.250871429,0.039316484,-0.037621764,0.080404794,0.071849231,0.336661438,0.235046611,0.014279594,0.002062705,0.162614897,0.197495297,0.530471479,0
0.242828767,0.527736756,0.248730125,0.007592467,-0.349722919,0.53172092,0.051597172,0.338977929,0.074055531,0.008768881,0.002883437,0.361539068,0.196199932,0.484631214,0
0.24648995,0.359553727,0.260635627,0.034768686,-0.408287541,-0.352753234,0.073718989,0.310057423,0.227759846,0.01302231,0.002876466,0.066389615,0.193861558,-0.466953895,0
0.347441738,0.300526866,0.267972884,0.026866816,0.118005895,0.332760711,0.040407669,0.300275713,0.154879627,0.007902976,0.000218073,0.308401231,0.196291184,-0.574772951,0
0.305060868,0.753510829,0.25063355,0.038279318,-0.339730637,0.578514998,0.044797091,0.243620656,0.126689837,0.012298947,0.001603673,0.393278936,0.19906103,-0.413293573,0
0.337694408,0.379857521,0.300172813,0.054607358,-0.358157056,-0.630077439,0.218040863,0.369286937,0.217182934,0.011108993,0.003567233,0.067934946,0.194958901,0.00750481,0
0.28086655,0.724361469,0.249557687,0.040896804,-0.083265551,0.760078426,0.061680034,0.361124381,0.240382303,0.01979783,0.002203751,0.364546848,0.200597588,-0.084699842,0
0.278495477,0.539197654,0.22274294,0.011574119,0.568666609,0.341007732,0.018192996,0.309919669,0.184561587,0.013679579,0.00159656,0.146447038,0.198061309,-0.313482894,0
0.270371418,0.458677764,0.280941034,0.014049916,-0.114279299,-0.648458975,0.054562917,0.220635054,0.24622296,0.010370154,0.003946883,0.279793962,0.196777725,0.459358079,0
0.2458104,0.363744939,0.318660119,0.00212629,0.47571843,0.723771996,0.250179017,0.221201245,0.157559423,0.005748763,0.00311532,0.03474819,0.197345959,-0.2377546,0
0.312427788,0.637315009,0.220162561,0.035185111,0.011596782,0.754819155,0.081857226,0.248760526,0.232464137,0.005347703,0.003807629,0.147512547,0.197463573,0.004334455,0
0.346642749,0.758964553,0.300209201,0.008349994,-0.205882404,-0.152892956,0.141701001,0.306769292,0.164848882,0.020163896,0.00242423,0.346036984,0.197931693,-0.574239279,0
0.300389073,0.471903464,0.245874292,0.039665759,-0.21656934,0.144856115,0.268045252,0.240887376,0.2164481,0.023568802,0.000965962,0.184094296,0.192776978,-0.11580084,0
0.315328211,0.40255774,0.260832021,0.026426401,-0.316928612,0.524926612,0.142124712,0.244639252,0.226344851,0.006254071,0.002286486,0.0475675,0.194312715,0.191148884,0
0.345680949,0.588294047,0.316304879,0.029633185,0.107474777,-0.646864123,0.154807151,0.355282172,0.21680473,0.021038379,0.002864369,0.210430332,0.200048764,-0.584846094,0
0.303989716,0.572072995,0.24784362,0.021857996,-0.280686658,0.60111081,0.060802623,0.37175078,0.209192447,0.000393265,0.002220406,0.172850527,0.193373193,0.040251034,0
0.344216024,0.489412871,0.279412869,0.026470625,-0.381706744,-0.481007277,0.101075514,0.347882775,0.228455619,0.003449878,0.001554406,0.3156117,0.194666776,-0.107830792,0
0.345970409,0.343447168,0.247188257,0.020875186,-0.167845328,0.552634584,0.1379612,0.280896327,0.068493075,0.021175193,0.002822242,0.368496621,0.199298391,-0.64451107,0
0.269852331,0.51042774,0.217397946,0.062615117,-0.240921445,0.562699574,0.124380513,0.352296719,0.247034027,0.007846491,0.003116789,0.27429083,0.196824506,0.285562112,0
0.347534787,0.621705881,0.309972406,0.046078363,0.156043924,0.036754509,0.252873435,0.321084496,0.22752983,0.013774659,0.001295834,0.240322707,0.195090055,0.021910157,0
0.332529959,0.363403427,0.313050328,0.053840576,0.020739869,0.054793755,0.194645085,0.366947103,0.184233177,0.020118982,0.003803432,0.20471881,0.200595015,-0.64305225,0
0.298105079,0.642882389,0.261809364,0.058677352,0.498425928,-0.187475473,0.183008767,0.236284301,0.195264751,0.000464631,9.18E-05,0.347148251,0.19211752,-0.243265573,0
0.333126725,0.717003556,0.223962578,0.058054426,-0.028366705,0.693333675,0.044827689,0.361389488,0.240763352,0.007882252,0.001318996,0.151581505,0.199255062,0.099977343,0
0.318498545,0.728840823,0.318207521,0.027913239,0.161740512,0.339916234,0.038511065,0.329731136,0.143722213,0.010964948,0.001194277,0.238972782,0.193965298,-0.487856794,0
0.33965964,0.601535451,0.220240894,0.003127824,-0.405342775,0.799540947,0.093035635,0.311565574,0.233711131,0.000132908,0.002857315,0.029395836,0.200145743,-0.648788044,0
0.30316224,0.702852163,0.283719376,0.001686471,-0.459427588,0.765108903,0.003909437,0.229786935,0.247227477,0.011279994,0.001646245,0.298243722,0.194865034,0.054273309,0
0.316333685,0.663735443,0.256582947,0.062488587,-0.344443142,-0.62125771,0.148671557,0.341790401,0.145390948,0.013931133,0.003654716,0.162590422,0.200734492,0.103916802,0
0.239052133,0.651729892,0.306756351,0.064936445,-0.329264216,-0.181619882,0.101450638,0.269074038,0.109474514,0.006108851,0.002550122,0.091849658,0.19520945,0.077800884,0
0.325969616,0.770614146,0.196612696,0.022684441,0.018512191,0.07084407,0.258284847,0.260895601,0.180799778,0.014554443,0.001768758,0.070395985,0.200750975,-0.250177989,0
0.256493014,0.394919971,0.254030367,0.054532782,-0.050641238,-0.640457729,0.202731488,0.277290691,0.174960792,0.015645401,0.001817197,0.242116206,0.195204538,0.3457816,0
0.302230668,0.753470683,0.249651198,0.04649753,0.339864602,0.34636757,0.031199505,0.238278356,0.064454152,0.009265677,0.003506558,0.060513666,0.193587324,-0.181224801,0
0.29893475,0.763147763,0.199507163,0.058983146,0.138450983,-0.218998358,0.088494009,0.298354077,0.163318823,0.002368466,0.001513089,0.009908109,0.197540417,0.427423761,0
0.271790932,0.663544421,0.318006454,0.061029621,-0.253681731,-0.590303628,0.167053005,0.370030409,0.160110435,0.018567852,0.002828257,0.332747756,0.193744447,-0.661380419,0
0.318908632,0.487769227,0.323029712,0.019842922,0.45535834,0.722286301,0.131135701,0.353278108,0.235748747,0.017553945,0.000620129,0.08004141,0.194628951,0.348324464,0
0.348888029,0.652230007,0.225076935,0.008167702,0.486030265,-0.439911373,0.049442866,0.368852767,0.095554624,0.009027504,0.00367856,0.037449329,0.193901354,-0.237641627,0
0.300434374,0.392150377,0.243373199,0.043658636,0.197171545,-0.752456742,0.057437941,0.284461912,0.174689211,0.019086356,0.00058517,0.042030743,0.192943873,-0.285105668,0
0.266446526,0.771476874,0.282085979,0.011157603,-0.074153998,0.60625298,0.048609242,0.28350068,0.063693645,0.017780741,0.001314323,0.304816818,0.195260565,-0.299803726,0
0.238132664,0.414348949,0.234409651,0.00377679,0.513206644,0.305752078,0.269792312,0.292101024,0.214512442,0.014982993,0.00135335,0.372244864,0.1978006,-0.357379692,0
0.325731643,0.601727697,0.318743501,0.026889322,0.16247221,-0.496301614,0.139432294,0.347440395,0.172640613,0.007982957,0.003672206,0.04899335,0.19926019,0.354376542,0
0.236559925,0.313595535,0.218513347,0.067072951,0.411505326,-0.488460163,0.272761669,0.345508999,0.115739553,0.014048611,0.00096638,0.255007768,0.196319878,-0.354456143,0
0.267208701,0.691638875,0.289217021,0.014537466,-0.297503218,0.649434232,0.062572584,0.211713205,0.105929863,0.005399338,0.003077139,0.333303382,0.192000009,-0.164247479,0
0.301061661,0.450141545,0.207174829,0.030770267,0.481136985,-0.639849385,0.271450936,0.235117983,0.080740835,0.003940165,0.000488885,0.041088437,0.20036455,0.144218097,0
0.252105087,0.477862885,0.235283365,0.036062999,-0.313782292,-0.65430049,0.22241254,0.250752243,0.162452599,0.013196381,0.002601867,0.013765133,0.195235263,0.451852446,0
0.288688522,0.375869116,0.299658866,0.01432095,-0.346950509,-0.730890827,0.04615184,0.325080171,0.088415046,0.007736016,0.00147193,0.362176529,0.19580361,0.549423232,0
0.252498643,0.524059005,0.212656533,0.044965965,-0.193107037,0.137841712,0.216670876,0.315730721,0.206681109,0.015196967,0.003852254,0.197248107,0.193556256,0.003931027,0
0.339794928,0.725768781,0.235592738,0.001298335,-0.11900641,-0.253142669,0.102626624,0.249104474,0.071273445,0.012038986,0.001514229,0.328493516,0.19862795,-0.616249981,0
0.301069137,0.752466786,0.296490892,0.058613957,-0.392343691,0.062537419,0.137471868,0.255369784,0.064885854,0.014154683,0.002351352,0.37329926,0.196866961,0.480730106,0
0.30516566,0.512642609,0.233569762,0.024182278,-0.282532897,-0.132079433,0.051570052,0.249633805,0.21748526,0.003532741,0.001699022,0.060776153,0.199304551,-0.267487722,0
0.298771099,0.436506513,0.279115794,0.01266041,-0.140375365,0.227586714,0.183036998,0.275303961,0.219340727,0.011744506,0.000113148,0.062435653,0.192930995,-0.60452511,0
0.337886846,0.653675737,0.291156096,0.019519332,0.331462407,0.231373806,0.211796158,0.351469108,0.095335646,0.010183464,0.001066512,0.352027494,0.194151397,-0.368444773,0
0.29596115,0.640426418,0.288963761,0.048572124,0.475597774,-0.225794482,0.038218764,0.367005833,0.210612256,0.011169891,0.001397431,0.128660721,0.196687588,-0.575424758,0
0.323215252,0.690072225,0.282824893,0.032059029,-0.11339421,0.745637575,0.008655751,0.29372272,0.120288004,0.017359408,0.003323763,0.073763439,0.195428551,0.081531687,0
0.337635926,0.498532384,0.239619242,0.064306836,-0.074524885,-0.240558487,0.154254584,0.365319545,0.237528219,0.006149263,0.00150566,0.339111214,0.192793603,-0.059743648,0
0.249219335,0.312836603,0.293933627,0.020304556,-0.3177973,0.293738958,0.189559825,0.344236121,0.227995671,0.00582517,0.003726127,0.190984462,0.192574236,0.43087259,0
0.287166983,0.781230454,0.29813807,0.039979797,0.411506565,-0.726558333,0.204817898,0.238532137,0.101049705,0.003166541,0.002137741,0.218038574,0.19266422,-0.406783973,0
0.269502151,0.53729176,0.284462634,0.021318754,-0.260232448,0.595510105,0.187201909,0.251047276,0.163867648,0.013784869,0.002871362,0.39659285,0.201018033,0.170205988,0
0.33895437,0.743770387,0.218129911,0.067737267,-0.485531275,-0.237665243,0.135810537,0.219061915,0.199712102,0.013702763,0.001651966,0.050159825,0.194773471,0.526515487,0
0.243589333,0.735104845,0.234303518,0.054200101,0.532965996,0.687745177,0.120223623,0.369231572,0.212935663,0.00243388,0.001957457,0.25831702,0.191853566,0.37992947,0
0.308360368,0.732044592,0.235507415,0.041272581,0.548427383,-0.378627547,0.251813916,0.264938659,0.222209632,0.008020023,0.002239167,0.05794631,0.195487802,0.069744657,0
